"customer_id","first_name","last_name","purchase_date","bulan","tanggal","purchase_count","total_spent"
"9390","Amanda","Walsh","2023-02-03 00:00:00+00","2","3","22","146015"
"9382","Jennifer","Aguilar","2023-02-04 00:00:00+00","2","4","17","34750"
"9780","Tammy","Meyer","2023-02-18 00:00:00+00","2","18","7","27500"
"9091","Robert","Johnson","2023-02-08 00:00:00+00","2","8","10","10625"
"9923","Jeffrey","Harris","2023-02-04 00:00:00+00","2","4","12","23495"
"9643","Daniel","Morton","2023-02-04 00:00:00+00","2","4","17","26420"
"9285","Bruce","Parker","2023-02-08 00:00:00+00","2","8","17","28070"
"9431","Michael","Dean","2023-02-01 00:00:00+00","2","1","11","37075"
"9973","Bobby","Cain","2023-02-08 00:00:00+00","2","8","10","21570"
"9088","Diane","Jones","2023-02-16 00:00:00+00","2","16","9","14520"
"9820","Christine","Wells","2023-02-05 00:00:00+00","2","5","8","138790"
"9068","Sabrina","Davidson","2023-02-04 00:00:00+00","2","4","20","153005"
"9511","Ian","Garcia","2023-02-17 00:00:00+00","2","17","19","32395"
"9975","Samuel","Williams","2023-02-04 00:00:00+00","2","4","13","119420"
"9385","James","Martin","2023-02-10 00:00:00+00","2","10","17","81885"
"9958","Debra","Gilbert","2023-02-18 00:00:00+00","2","18","11","93115"
"9387","Dylan","Peters","2023-02-06 00:00:00+00","2","6","11","19900"
"9484","Amber","Harrison","2023-02-08 00:00:00+00","2","8","10","8800"
"9817","Cory","Delgado","2023-02-06 00:00:00+00","2","6","10","131130"
"9637","Micheal","Mueller","2023-02-16 00:00:00+00","2","16","6","64500"
"9733","Michael","Blackwell","2023-02-12 00:00:00+00","2","12","8","9605"
"9097","Michael","Medina","2023-02-14 00:00:00+00","2","14","34","147485"
"9212","Nicole","Mitchell","2023-02-18 00:00:00+00","2","18","7","15210"
"9056","Tammy","Henderson","2023-02-13 00:00:00+00","2","13","13","84460"
"9488","Briana","Barrett","2023-02-14 00:00:00+00","2","14","7","6720"
"9324","Jennifer","George","2023-02-18 00:00:00+00","2","18","4","3645"
"9218","Claudia","Curtis","2023-02-12 00:00:00+00","2","12","8","14940"
"9447","Robert","Gomez","2023-02-15 00:00:00+00","2","15","5","9025"
"9387","Dylan","Peters","2023-02-19 00:00:00+00","2","19","7","8015"
"9487","George","Lambert","2023-02-10 00:00:00+00","2","10","13","34490"
"9750","Margaret","Randall","2023-02-17 00:00:00+00","2","17","8","15940"
"9179","Kyle","Russell","2023-02-09 00:00:00+00","2","9","9","71555"
"9128","Deborah","King","2023-02-18 00:00:00+00","2","18","18","136675"
"9738","Melissa","Taylor","2023-02-09 00:00:00+00","2","9","19","37225"
"9026","Lisa","Clark","2023-02-06 00:00:00+00","2","6","13","19065"
"9531","Robert","Hernandez","2023-02-09 00:00:00+00","2","9","14","82695"
"9274","Tammy","Cooper","2023-02-14 00:00:00+00","2","14","9","12970"
"9511","Ian","Garcia","2023-02-05 00:00:00+00","2","5","6","13865"
"9041","Calvin","Simon","2023-02-18 00:00:00+00","2","18","5","6745"
"9941","Vincent","Page","2023-02-01 00:00:00+00","2","1","14","98485"
"9878","Katherine","Bailey","2023-02-04 00:00:00+00","2","4","9","115835"
"9624","Carrie","Wolf","2023-02-06 00:00:00+00","2","6","11","118915"
"9599","Christopher","Miller","2023-02-07 00:00:00+00","2","7","17","67580"
"9541","Roger","Hurst","2023-02-10 00:00:00+00","2","10","8","53260"
"9530","Rachael","Werner","2023-02-10 00:00:00+00","2","10","15","187875"
"9453","Michael","Peterson","2023-02-10 00:00:00+00","2","10","8","84145"
"9381","Bryan","Peterson","2023-02-16 00:00:00+00","2","16","2","2610"
"9495","Timothy","Kennedy","2023-02-10 00:00:00+00","2","10","9","32380"
"9028","Kathy","Fischer","2023-02-11 00:00:00+00","2","11","10","17010"
"9104","Rebecca","Davis","2023-02-14 00:00:00+00","2","14","10","80665"
"9829","John","Palmer","2023-02-15 00:00:00+00","2","15","11","19635"
"9166","Monica","Garcia","2023-02-17 00:00:00+00","2","17","18","33630"
"9628","Jody","Daniel","2023-02-13 00:00:00+00","2","13","14","21955"
"9214","Gabriella","Matthews","2023-02-07 00:00:00+00","2","7","24","45865"
"9032","Ruth","Carter","2023-02-01 00:00:00+00","2","1","13","117845"
"9218","Claudia","Curtis","2023-02-19 00:00:00+00","2","19","32","324310"
"9335","Paul","Ortiz","2023-02-18 00:00:00+00","2","18","14","47510"
"9023","Scott","Baker","2023-02-10 00:00:00+00","2","10","7","22840"
"9271","Craig","Moore","2023-02-04 00:00:00+00","2","4","17","31485"
"9903","Brandon","Beasley","2023-02-01 00:00:00+00","2","1","7","11240"
"9444","Joanna","Brooks","2023-02-02 00:00:00+00","2","2","10","86100"
"9750","Margaret","Randall","2023-02-02 00:00:00+00","2","2","10","20780"
"9555","Timothy","Johnson","2023-02-07 00:00:00+00","2","7","20","140760"
"9434","Caroline","Hensley","2023-02-01 00:00:00+00","2","1","14","98210"
"9226","Amber","Harrison","2023-02-13 00:00:00+00","2","13","8","78125"
"9525","Adam","Gonzalez","2023-02-03 00:00:00+00","2","3","11","57585"
"9473","Michael","Adams","2023-02-11 00:00:00+00","2","11","14","87255"
"9226","Amber","Harrison","2023-02-19 00:00:00+00","2","19","13","27970"
"9290","Teresa","Johnson","2023-02-07 00:00:00+00","2","7","13","109290"
"9566","Ashley","Moses","2023-02-18 00:00:00+00","2","18","9","15370"
"9319","Terry","Wright","2023-02-01 00:00:00+00","2","1","9","157115"
"9658","Melinda","Clark","2023-02-12 00:00:00+00","2","12","10","15390"
"9239","Robert","Liu","2023-02-10 00:00:00+00","2","10","15","55645"
"9289","Robert","Moore","2023-02-04 00:00:00+00","2","4","12","96215"
"9176","Bonnie","Allen","2023-02-02 00:00:00+00","2","2","18","147415"
"9829","John","Palmer","2023-02-13 00:00:00+00","2","13","11","18565"
"9561","Patrick","Turner","2023-02-13 00:00:00+00","2","13","9","20155"
"9100","Laura","Allen","2023-02-02 00:00:00+00","2","2","17","104135"
"9930","Vanessa","Hendricks","2023-02-17 00:00:00+00","2","17","9","9985"
"9376","Stacey","Sanchez","2023-02-14 00:00:00+00","2","14","13","39435"
"9486","Kelly","Moore","2023-02-05 00:00:00+00","2","5","12","41100"
"9226","Amber","Harrison","2023-02-18 00:00:00+00","2","18","9","86920"
"9441","James","Becker","2023-02-07 00:00:00+00","2","7","21","70560"
"9310","Katie","Butler","2023-02-12 00:00:00+00","2","12","18","172850"
"9742","Jasmin","Mcclain","2023-02-08 00:00:00+00","2","8","11","47335"
"9097","Michael","Medina","2023-02-12 00:00:00+00","2","12","8","9715"
"9754","Ruth","Schneider","2023-02-14 00:00:00+00","2","14","28","113600"
"9250","Christina","Carroll","2023-02-15 00:00:00+00","2","15","7","23910"
"9520","Barbara","Romero","2023-02-14 00:00:00+00","2","14","12","16760"
"9807","Scott","Fuller","2023-02-02 00:00:00+00","2","2","17","38665"
"9295","Michael","Rios","2023-02-16 00:00:00+00","2","16","6","10930"
"9327","Bradley","Burns","2023-02-03 00:00:00+00","2","3","17","56965"
"9678","Amanda","Mckinney","2023-02-08 00:00:00+00","2","8","13","81460"
"9327","Bradley","Burns","2023-02-20 00:00:00+00","2","20","11","150480"
"9513","Ryan","Fisher","2023-02-12 00:00:00+00","2","12","9","19980"
"9367","Jeffrey","Romero","2023-02-12 00:00:00+00","2","12","7","46710"
"9379","Luke","Sandoval","2023-02-05 00:00:00+00","2","5","8","13005"
"9375","John","Ponce","2023-02-11 00:00:00+00","2","11","11","32650"
"9457","Christopher","Cox","2023-02-13 00:00:00+00","2","13","9","35250"
"9221","Kurt","Davis","2023-02-07 00:00:00+00","2","7","6","5710"
"9148","Kristy","Griffin","2023-02-01 00:00:00+00","2","1","5","9545"
"9894","Melinda","Clark","2023-02-18 00:00:00+00","2","18","9","22575"
"9736","Laura","Harris","2023-02-04 00:00:00+00","2","4","15","40060"
"9444","Joanna","Brooks","2023-02-05 00:00:00+00","2","5","12","114475"
"9693","Dennis","Harmon","2023-02-11 00:00:00+00","2","11","12","14925"
"9163","Andrew","Walsh","2023-02-07 00:00:00+00","2","7","11","92285"
"9407","Charles","Brown","2023-02-02 00:00:00+00","2","2","7","8360"
"9686","Andrea","Fields","2023-02-15 00:00:00+00","2","15","10","29400"
"9795","Julian","Serrano","2023-02-02 00:00:00+00","2","2","13","81915"
"9545","Matthew","Duran","2023-02-14 00:00:00+00","2","14","25","32965"
"9868","Bridget","Hernandez","2023-02-14 00:00:00+00","2","14","8","21605"
"9378","Kristy","Griffin","2023-02-19 00:00:00+00","2","19","27","71280"
"9583","Terry","Wright","2023-02-08 00:00:00+00","2","8","19","89570"
"9145","John","Ponce","2023-02-08 00:00:00+00","2","8","8","15510"
"9798","Crystal","Price","2023-02-12 00:00:00+00","2","12","9","13275"
"9898","Jeanette","Evans","2023-02-07 00:00:00+00","2","7","11","103690"
"9626","Rebecca","Walker","2023-02-03 00:00:00+00","2","3","13","96650"
"9775","Kyle","Morgan","2023-02-18 00:00:00+00","2","18","11","20465"
"9083","Jacob","Durham","2023-02-07 00:00:00+00","2","7","14","25350"
"9983","Jeffrey","Carroll","2023-02-04 00:00:00+00","2","4","12","16260"
"9573","Paul","Nelson","2023-02-18 00:00:00+00","2","18","14","61915"
"9988","Ashley","Hawkins","2023-02-05 00:00:00+00","2","5","12","31810"
"9156","Emma","Sims","2023-02-16 00:00:00+00","2","16","26","168850"
"9123","Jeffrey","Leach","2023-02-14 00:00:00+00","2","14","26","45125"
"9990","Michelle","Hernandez","2023-02-11 00:00:00+00","2","11","9","17900"
"9712","Katrina","Hernandez","2023-02-01 00:00:00+00","2","1","6","13400"
"9320","Kim","Jones","2023-02-08 00:00:00+00","2","8","18","34045"
"9834","Christine","Weber","2023-02-14 00:00:00+00","2","14","34","169270"
"9497","Travis","Tapia","2023-02-05 00:00:00+00","2","5","23","110545"
"9675","Charles","Brown","2023-02-04 00:00:00+00","2","4","5","7885"
"9127","Bradley","Landry","2023-02-16 00:00:00+00","2","16","11","125535"
"9750","Margaret","Randall","2023-02-07 00:00:00+00","2","7","7","73000"
"9777","Steven","Lee","2023-02-07 00:00:00+00","2","7","17","198330"
"9261","James","Wiley","2023-02-07 00:00:00+00","2","7","7","17445"
"9500","Kimberly","Wilson","2023-02-16 00:00:00+00","2","16","15","31955"
"9210","Denise","Daniels","2023-02-15 00:00:00+00","2","15","9","97335"
"9989","Michael","Thompson","2023-02-08 00:00:00+00","2","8","11","105700"
"9541","Roger","Hurst","2023-02-15 00:00:00+00","2","15","14","120650"
"9337","Kevin","Cole","2023-02-05 00:00:00+00","2","5","9","9075"
"9182","Pamela","Patterson","2023-02-14 00:00:00+00","2","14","22","84470"
"9484","Amber","Harrison","2023-02-12 00:00:00+00","2","12","16","30560"
"9287","William","Newton","2023-02-08 00:00:00+00","2","8","11","47125"
"9790","Rebecca","Lewis","2023-02-14 00:00:00+00","2","14","7","141430"
"9324","Jennifer","George","2023-02-09 00:00:00+00","2","9","16","24285"
"9594","Sara","Russell","2023-02-13 00:00:00+00","2","13","20","23465"
"9822","Michelle","Lopez","2023-02-01 00:00:00+00","2","1","13","52140"
"9056","Tammy","Henderson","2023-02-18 00:00:00+00","2","18","8","11785"
"9472","Patricia","Johnson","2023-02-04 00:00:00+00","2","4","8","12580"
"9845","Jimmy","Pacheco","2023-02-12 00:00:00+00","2","12","9","16450"
"9079","Joseph","Reese","2023-02-15 00:00:00+00","2","15","32","50905"
"9151","Keith","Ramsey","2023-02-15 00:00:00+00","2","15","20","170405"
"9550","Allison","Bryan","2023-02-07 00:00:00+00","2","7","8","13840"
"9574","Julia","Key","2023-02-14 00:00:00+00","2","14","13","132960"
"9382","Jennifer","Aguilar","2023-02-12 00:00:00+00","2","12","8","16630"
"9186","Crystal","Jones","2023-02-03 00:00:00+00","2","3","8","15750"
"9667","Donald","Garcia","2023-02-13 00:00:00+00","2","13","11","58405"
"9789","Travis","Tapia","2023-02-19 00:00:00+00","2","19","9","20525"
"9974","Jennifer","Acevedo","2023-02-08 00:00:00+00","2","8","13","31425"
"9385","James","Martin","2023-02-01 00:00:00+00","2","1","4","3035"
"9897","Christopher","Blair","2023-02-01 00:00:00+00","2","1","6","6050"
"9476","Courtney","Castro","2023-02-19 00:00:00+00","2","19","9","19500"
"9126","Melissa","Cooper","2023-02-14 00:00:00+00","2","14","17","303255"
"9668","Amanda","Manning","2023-02-07 00:00:00+00","2","7","7","11430"
"9052","Valerie","Hansen","2023-02-11 00:00:00+00","2","11","7","131710"
"9229","Charles","Barrett","2023-02-12 00:00:00+00","2","12","25","124875"
"9080","Renee","Wilson","2023-02-12 00:00:00+00","2","12","11","177595"
"9814","Molly","Neal","2023-02-18 00:00:00+00","2","18","11","56750"
"9704","Julie","Chavez","2023-02-05 00:00:00+00","2","5","22","36900"
"9065","John","Curry","2023-02-09 00:00:00+00","2","9","24","117570"
"9446","Angela","Quinn","2023-02-06 00:00:00+00","2","6","16","73775"
"9687","Gregory","Bentley","2023-02-09 00:00:00+00","2","9","23","84520"
"9108","Ashley","Fuller","2023-02-04 00:00:00+00","2","4","8","23270"
"9890","Terry","Johnson","2023-02-15 00:00:00+00","2","15","12","83135"
"9971","Robert","Schneider","2023-02-10 00:00:00+00","2","10","15","43905"
"9993","Brian","Richards","2023-02-07 00:00:00+00","2","7","9","104000"
"9378","Kristy","Griffin","2023-02-20 00:00:00+00","2","20","9","57320"
"9203","John","Hernandez","2023-02-11 00:00:00+00","2","11","22","132195"
"9893","Troy","Walker","2023-02-19 00:00:00+00","2","19","12","22965"
"9225","Ralph","Spears","2023-02-12 00:00:00+00","2","12","9","13550"
"9810","Julie","Morton","2023-02-08 00:00:00+00","2","8","10","20130"
"9490","Jennifer","Williams","2023-02-19 00:00:00+00","2","19","6","109675"
"9747","Danny","Castro","2023-02-16 00:00:00+00","2","16","7","85865"
"9003","Daniel","Curtis","2023-02-14 00:00:00+00","2","14","19","107865"
"9251","Daniel","Martin","2023-02-19 00:00:00+00","2","19","21","77045"
"9057","Joseph","Walls","2023-02-02 00:00:00+00","2","2","6","71190"
"9961","Jason","Butler","2023-02-15 00:00:00+00","2","15","9","7445"
"9243","Mark","Lewis","2023-02-11 00:00:00+00","2","11","11","78860"
"9565","Ethan","Weeks","2023-02-04 00:00:00+00","2","4","8","43800"
"9691","Ryan","Walsh","2023-02-07 00:00:00+00","2","7","7","8260"
"9057","Joseph","Walls","2023-02-01 00:00:00+00","2","1","12","210330"
"9264","Elizabeth","Meyers","2023-02-12 00:00:00+00","2","12","9","7355"
"9169","Daniel","Montes","2023-02-11 00:00:00+00","2","11","19","57860"
"9900","Brittany","Lozano","2023-02-06 00:00:00+00","2","6","5","14350"
"9915","Adam","Mason","2023-02-14 00:00:00+00","2","14","8","16990"
"9260","Valerie","Bradford","2023-02-17 00:00:00+00","2","17","17","19515"
"9109","James","Williams","2023-02-14 00:00:00+00","2","14","7","11250"
"9339","Thomas","Alvarado","2023-02-01 00:00:00+00","2","1","11","19580"
"9947","Jerry","Ford","2023-02-10 00:00:00+00","2","10","13","110690"
"9626","Rebecca","Walker","2023-02-17 00:00:00+00","2","17","6","19325"
"9705","Billy","Quinn","2023-02-04 00:00:00+00","2","4","9","86070"
"9056","Tammy","Henderson","2023-02-19 00:00:00+00","2","19","10","66080"
"9053","Phillip","Walls","2023-02-15 00:00:00+00","2","15","8","17590"
"9026","Lisa","Clark","2023-02-20 00:00:00+00","2","20","9","59865"
"9244","Anna","Kirk","2023-02-19 00:00:00+00","2","19","11","40435"
"9148","Kristy","Griffin","2023-02-18 00:00:00+00","2","18","12","24255"
"9634","Mary","Jenkins","2023-02-11 00:00:00+00","2","11","11","65410"
"9197","Corey","Davis","2023-02-19 00:00:00+00","2","19","31","91925"
"9199","Timothy","Edwards","2023-02-13 00:00:00+00","2","13","10","94920"
"9214","Gabriella","Matthews","2023-02-19 00:00:00+00","2","19","18","119300"
"9720","Kristina","Weaver","2023-02-06 00:00:00+00","2","6","17","93090"
"9395","Nicholas","Hamilton","2023-02-18 00:00:00+00","2","18","22","125695"
"9659","Nicholas","Hamilton","2023-02-03 00:00:00+00","2","3","15","153285"
"9862","Carla","Miller","2023-02-07 00:00:00+00","2","7","8","58150"
"9629","Steven","Hayes","2023-02-12 00:00:00+00","2","12","14","154970"
"9106","Becky","Hamilton","2023-02-11 00:00:00+00","2","11","9","18030"
"9202","Danielle","Evans","2023-02-04 00:00:00+00","2","4","12","25055"
"9656","Tiffany","Walker","2023-02-12 00:00:00+00","2","12","16","50835"
"9210","Denise","Daniels","2023-02-09 00:00:00+00","2","9","12","29910"
"9306","Becky","Hamilton","2023-02-11 00:00:00+00","2","11","14","68050"
"9283","Thomas","Bradley","2023-02-16 00:00:00+00","2","16","10","67325"
"9233","Joshua","Wilson","2023-02-11 00:00:00+00","2","11","34","91265"
"9022","Kimberly","Stanley","2023-02-05 00:00:00+00","2","5","11","18155"
"9885","Gerald","Rodriguez","2023-02-10 00:00:00+00","2","10","21","81050"
"9966","Megan","Williams","2023-02-20 00:00:00+00","2","20","7","48270"
"9802","Sara","Hernandez","2023-02-07 00:00:00+00","2","7","27","58285"
"9249","Timothy","Powell","2023-02-19 00:00:00+00","2","19","20","109860"
"9698","Carrie","Moore","2023-02-17 00:00:00+00","2","17","11","20760"
"9475","Michael","Barrera","2023-02-17 00:00:00+00","2","17","14","122535"
"9150","Connie","Mcdonald","2023-02-06 00:00:00+00","2","6","12","196260"
"9687","Gregory","Bentley","2023-02-10 00:00:00+00","2","10","12","84455"
"9422","Crystal","Jones","2023-02-10 00:00:00+00","2","10","21","211300"
"9553","Ryan","Dixon","2023-02-14 00:00:00+00","2","14","12","53275"
"9657","Dylan","Peters","2023-02-02 00:00:00+00","2","2","4","9350"
"9625","Evan","Thomas","2023-02-12 00:00:00+00","2","12","8","10160"
"9082","Cheryl","Ibarra","2023-02-08 00:00:00+00","2","8","20","106575"
"9899","Matthew","Simpson","2023-02-11 00:00:00+00","2","11","10","18985"
"9700","Kim","Juarez","2023-02-03 00:00:00+00","2","3","12","27720"
"9463","Daniel","Smith","2023-02-17 00:00:00+00","2","17","16","174115"
"9531","Robert","Hernandez","2023-02-08 00:00:00+00","2","8","24","58820"
"9384","Emma","Sims","2023-02-10 00:00:00+00","2","10","7","44850"
"9997","Erik","Meyer","2023-02-05 00:00:00+00","2","5","13","45920"
"9484","Amber","Harrison","2023-02-19 00:00:00+00","2","19","24","133690"
"9494","Megan","Martinez","2023-02-02 00:00:00+00","2","2","19","99225"
"9154","Maria","Jordan","2023-02-20 00:00:00+00","2","20","10","24880"
"9088","Diane","Jones","2023-02-09 00:00:00+00","2","9","7","62075"
"9011","Ricardo","Marshall","2023-02-07 00:00:00+00","2","7","11","19795"
"9439","Nathan","Hurley","2023-02-16 00:00:00+00","2","16","8","163390"
"9116","Kara","Jackson","2023-02-05 00:00:00+00","2","5","14","160560"
"9385","James","Martin","2023-02-06 00:00:00+00","2","6","10","101030"
"9189","Travis","Guerrero","2023-02-05 00:00:00+00","2","5","19","35635"
"9408","Tina","Reed","2023-02-01 00:00:00+00","2","1","11","16520"
"9521","Robert","Walton","2023-02-08 00:00:00+00","2","8","4","9935"
"9459","Edwin","Richard","2023-02-12 00:00:00+00","2","12","7","23945"
"9208","Jennifer","Robles","2023-02-16 00:00:00+00","2","16","7","18195"
"9736","Laura","Harris","2023-02-18 00:00:00+00","2","18","6","9325"
"9182","Pamela","Patterson","2023-02-16 00:00:00+00","2","16","14","50915"
"9814","Molly","Neal","2023-02-16 00:00:00+00","2","16","6","14825"
"9860","Jennifer","Jordan","2023-02-18 00:00:00+00","2","18","8","45560"
"9247","Ian","Garcia","2023-02-16 00:00:00+00","2","16","14","118695"
"9303","Robert","Davis","2023-02-17 00:00:00+00","2","17","13","101315"
"9660","Mary","Turner","2023-02-15 00:00:00+00","2","15","10","90670"
"9871","Javier","Sutton","2023-02-19 00:00:00+00","2","19","16","28895"
"9462","Stacey","Smith","2023-02-15 00:00:00+00","2","15","14","77740"
"9412","Jennifer","Clark","2023-02-19 00:00:00+00","2","19","19","148785"
"9197","Corey","Davis","2023-02-02 00:00:00+00","2","2","23","97130"
"9629","Steven","Hayes","2023-02-08 00:00:00+00","2","8","13","24365"
"9485","William","Anderson","2023-02-13 00:00:00+00","2","13","14","19820"
"9730","Cindy","Smith","2023-02-07 00:00:00+00","2","7","6","59185"
"9643","Daniel","Morton","2023-02-06 00:00:00+00","2","6","15","25690"
"9843","Michael","Bennett","2023-02-08 00:00:00+00","2","8","6","103175"
"9447","Robert","Gomez","2023-02-13 00:00:00+00","2","13","14","128095"
"9028","Kathy","Fischer","2023-02-01 00:00:00+00","2","1","6","15805"
"9253","Nicholas","Thomas","2023-02-18 00:00:00+00","2","18","16","110240"
"9577","Jonathon","Butler","2023-02-01 00:00:00+00","2","1","8","17235"
"9843","Michael","Bennett","2023-02-13 00:00:00+00","2","13","19","150835"
"9435","Tyler","Matthews","2023-02-18 00:00:00+00","2","18","17","125030"
"9588","Christie","Young","2023-02-20 00:00:00+00","2","20","13","65140"
"9242","Brenda","Terry","2023-02-13 00:00:00+00","2","13","7","8955"
"9336","Natasha","Oconnor","2023-02-07 00:00:00+00","2","7","15","115945"
"9760","Angela","Cain","2023-02-10 00:00:00+00","2","10","22","42450"
"9612","Brittany","Davis","2023-02-03 00:00:00+00","2","3","6","20975"
"9755","James","Wood","2023-02-08 00:00:00+00","2","8","9","101535"
"9610","April","Davis","2023-02-12 00:00:00+00","2","12","13","22105"
"9014","Pamela","Spears","2023-02-19 00:00:00+00","2","19","14","31775"
"9450","Katrina","Hernandez","2023-02-18 00:00:00+00","2","18","11","27555"
"9014","Pamela","Spears","2023-02-16 00:00:00+00","2","16","9","69715"
"9943","Danny","Abbott","2023-02-11 00:00:00+00","2","11","6","278025"
"9607","Evan","Steele","2023-02-02 00:00:00+00","2","2","12","20730"
"9427","Mark","Johnson","2023-02-17 00:00:00+00","2","17","11","47320"
"9517","Cristian","Carroll","2023-02-08 00:00:00+00","2","8","4","4440"
"9861","Robert","Bautista","2023-02-14 00:00:00+00","2","14","6","3275"
"9119","Tony","Rivera","2023-02-19 00:00:00+00","2","19","20","161895"
"9881","Phillip","Ortiz","2023-02-13 00:00:00+00","2","13","9","25275"
"9079","Joseph","Reese","2023-02-05 00:00:00+00","2","5","14","54910"
"9845","Jimmy","Pacheco","2023-02-13 00:00:00+00","2","13","10","58905"
"9247","Ian","Garcia","2023-02-10 00:00:00+00","2","10","14","43055"
"9253","Nicholas","Thomas","2023-02-11 00:00:00+00","2","11","15","25540"
"9919","Ryan","Zhang","2023-02-16 00:00:00+00","2","16","21","34420"
"9519","Daniel","Martin","2023-02-11 00:00:00+00","2","11","6","57650"
"9215","Jeffrey","Haynes","2023-02-07 00:00:00+00","2","7","9","173275"
"9625","Evan","Thomas","2023-02-03 00:00:00+00","2","3","12","17815"
"9219","Jose","Sullivan","2023-02-09 00:00:00+00","2","9","11","117610"
"9403","Carlos","Allen","2023-02-02 00:00:00+00","2","2","19","25970"
"9982","Tammy","Roy","2023-02-15 00:00:00+00","2","15","8","98435"
"9688","Judith","Buckley","2023-02-02 00:00:00+00","2","2","32","44285"
"9024","Elizabeth","Drake","2023-02-07 00:00:00+00","2","7","7","61380"
"9145","John","Ponce","2023-02-17 00:00:00+00","2","17","8","53230"
"9954","Tammy","Crawford","2023-02-13 00:00:00+00","2","13","3","6350"
"9408","Tina","Reed","2023-02-16 00:00:00+00","2","16","7","7550"
"9479","Allen","Higgins","2023-02-07 00:00:00+00","2","7","30","63740"
"9830","Jamie","Oneal","2023-02-10 00:00:00+00","2","10","10","9895"
"9047","Justin","Strickland","2023-02-20 00:00:00+00","2","20","13","13095"
"9010","Cassie","Stewart","2023-02-16 00:00:00+00","2","16","10","111550"
"9712","Katrina","Hernandez","2023-02-17 00:00:00+00","2","17","9","79200"
"9898","Jeanette","Evans","2023-02-02 00:00:00+00","2","2","12","55215"
"9403","Carlos","Allen","2023-02-05 00:00:00+00","2","5","9","21090"
"9486","Kelly","Moore","2023-02-09 00:00:00+00","2","9","15","104575"
"9388","Christina","Johnson","2023-02-12 00:00:00+00","2","12","2","7200"
"9966","Megan","Williams","2023-02-12 00:00:00+00","2","12","30","104325"
"9014","Pamela","Spears","2023-02-07 00:00:00+00","2","7","17","141810"
"9418","Katherine","Crane","2023-02-09 00:00:00+00","2","9","12","89890"
"9158","Kelly","Cox","2023-02-06 00:00:00+00","2","6","13","30300"
"9495","Timothy","Kennedy","2023-02-07 00:00:00+00","2","7","7","10800"
"9195","Vincent","Reyes","2023-02-16 00:00:00+00","2","16","14","163805"
"9419","Ralph","Patterson","2023-02-16 00:00:00+00","2","16","21","120110"
"9332","Meghan","Blake","2023-02-16 00:00:00+00","2","16","8","13925"
"9162","Natalie","Bryant","2023-02-18 00:00:00+00","2","18","18","31335"
"9258","Nichole","Roberts","2023-02-02 00:00:00+00","2","2","12","49705"
"9300","Ashley","Moses","2023-02-08 00:00:00+00","2","8","11","13710"
"9568","Cathy","Arellano","2023-02-20 00:00:00+00","2","20","4","3325"
"9614","Lisa","Hayden","2023-02-08 00:00:00+00","2","8","34","150460"
"9882","Courtney","Morton","2023-02-08 00:00:00+00","2","8","14","26605"
"9089","Joshua","Cole","2023-02-14 00:00:00+00","2","14","11","37040"
"9456","Jessica","Fields","2023-02-07 00:00:00+00","2","7","11","50955"
"9467","Kenneth","Harris","2023-02-05 00:00:00+00","2","5","14","125885"
"9024","Elizabeth","Drake","2023-02-04 00:00:00+00","2","4","8","19285"
"9680","Lauren","Johnson","2023-02-01 00:00:00+00","2","1","16","44760"
"9795","Julian","Serrano","2023-02-04 00:00:00+00","2","4","17","27500"
"9942","Crystal","Hunt","2023-02-03 00:00:00+00","2","3","13","12490"
"9790","Rebecca","Lewis","2023-02-05 00:00:00+00","2","5","12","94305"
"9240","Sharon","Johnson","2023-02-06 00:00:00+00","2","6","7","8600"
"9286","Samantha","Moore","2023-02-04 00:00:00+00","2","4","6","6050"
"9724","Kristen","Hanson","2023-02-19 00:00:00+00","2","19","13","34075"
"9279","Jacob","Johnson","2023-02-13 00:00:00+00","2","13","22","55625"
"9703","Jerry","Brooks","2023-02-11 00:00:00+00","2","11","9","30405"
"9843","Michael","Bennett","2023-02-18 00:00:00+00","2","18","10","95515"
"9327","Bradley","Burns","2023-02-12 00:00:00+00","2","12","9","86675"
"9876","Brittany","Davis","2023-02-03 00:00:00+00","2","3","11","94385"
"9965","Dennis","Shannon","2023-02-11 00:00:00+00","2","11","10","53670"
"9851","Chris","White","2023-02-15 00:00:00+00","2","15","25","164610"
"9890","Terry","Johnson","2023-02-07 00:00:00+00","2","7","5","26000"
"9253","Nicholas","Thomas","2023-02-17 00:00:00+00","2","17","11","22375"
"9896","Mary","Turner","2023-02-03 00:00:00+00","2","3","26","196660"
"9738","Melissa","Taylor","2023-02-18 00:00:00+00","2","18","19","29500"
"9950","Tonya","May","2023-02-05 00:00:00+00","2","5","20","51315"
"9476","Courtney","Castro","2023-02-18 00:00:00+00","2","18","5","13625"
"9557","Samuel","Jacobs","2023-02-18 00:00:00+00","2","18","19","111260"
"9601","Frank","Scott","2023-02-12 00:00:00+00","2","12","8","30145"
"9375","John","Ponce","2023-02-14 00:00:00+00","2","14","10","87105"
"9823","Reginald","Brewer","2023-02-04 00:00:00+00","2","4","9","252035"
"9307","Angel","Wilson","2023-02-09 00:00:00+00","2","9","25","182450"
"9438","Taylor","Edwards","2023-02-09 00:00:00+00","2","9","13","111080"
"9631","James","Moore","2023-02-11 00:00:00+00","2","11","8","6750"
"9215","Jeffrey","Haynes","2023-02-19 00:00:00+00","2","19","12","9730"
